id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
508665529,4978921721,4978918010,76.69100327677937,1,1,1,2,2,"LINESTRING(91.7877406 26.1217851, 91.7885064 26.1217420)"
508665552,4978913887,7988989015,8.82543832043767,1,1,1,2,2,"LINESTRING(91.7870435 26.1223757, 91.7871318 26.1223756)"
508665552,7988989015,4978921722,60.84850955412154,1,1,1,2,2,"LINESTRING(91.7871318 26.1223756, 91.7877406 26.1223753)"
508665552,4978921722,4978918012,75.73130848402016,1,1,1,2,2,"LINESTRING(91.7877406 26.1223753, 91.7884983 26.1223728)"
508665580,653997350,5443312508,9.006992380163492,1,1,1,2,2,"LINESTRING(91.7870096 26.1229225, 91.7870978 26.1229059)"
508665580,5443312508,4978918012,169.72832347064136,1,1,1,2,2,"LINESTRING(91.7870978 26.1229059, 91.7878050 26.1227725, 91.7883146 26.1226906, 91.7884755 26.1226232, 91.7884970 26.1224739, 91.7884983 26.1223728)"
508665580,4978918012,4978918010,70.22459422747832,1,1,1,2,2,"LINESTRING(91.7884983 26.1223728, 91.7885064 26.1217420)"
508665580,4978918010,4978918006,34.26865917429906,1,1,1,2,2,"LINESTRING(91.7885064 26.1217420, 91.7885077 26.1216455, 91.7885228 26.1214346)"
508665580,4978918006,4978922227,114.02613163823605,1,1,1,2,2,"LINESTRING(91.7885228 26.1214346, 91.7885345 26.1212698, 91.7886311 26.1209760, 91.7886794 26.1205184, 91.7886792 26.1204252)"
508665580,4978922227,5439720015,4.366381258243396,1,1,1,2,2,"LINESTRING(91.7886792 26.1204252, 91.7886968 26.1203893)"
508665580,5439720015,4978922225,98.03558131322052,1,1,1,2,2,"LINESTRING(91.7886968 26.1203893, 91.7887706 26.1202390, 91.7888242 26.1200078, 91.7888081 26.1197911, 91.7886901 26.1195503)"
508665580,4978922225,4978913900,50.120757454471445,1,1,1,2,2,"LINESTRING(91.7886901 26.1195503, 91.7884701 26.1191457)"
508665580,4978913900,4978917361,59.336697999366685,1,1,1,2,2,"LINESTRING(91.7884701 26.1191457, 91.7884326 26.1187989, 91.7884073 26.1186157)"
508665580,4978917361,4978922222,113.17736406334967,1,1,1,2,2,"LINESTRING(91.7884073 26.1186157, 91.7883575 26.1182546, 91.7883629 26.1179126, 91.7884380 26.1176092)"
508665580,4978922222,4978917336,467.6867623188235,1,1,1,2,2,"LINESTRING(91.7884380 26.1176092, 91.7885613 26.1172864, 91.7888403 26.1168096, 91.7891085 26.1165158, 91.7893767 26.1163905, 91.7897308 26.1161738, 91.7904389 26.1155765, 91.7908788 26.1151574, 91.7909646 26.1149792, 91.7911094 26.1145987, 91.7911886 26.1143686)"
508665580,4978917336,4978913229,57.72830598741551,1,1,1,2,2,"LINESTRING(91.7911886 26.1143686, 91.7912918 26.1140689, 91.7913183 26.1138654)"
508665580,4978913229,4978916969,98.64408542700886,1,1,1,2,2,"LINESTRING(91.7913183 26.1138654, 91.7913401 26.1136980, 91.7912757 26.1134571, 91.7912280 26.1129892)"
508665580,4978916969,6016305561,141.10614278298272,1,1,1,2,2,"LINESTRING(91.7912280 26.1129892, 91.7912010 26.1118090, 91.7911913 26.1117223)"
508665596,6102682696,4978922231,134.9366821324712,1,1,1,2,2,"LINESTRING(91.7803641 26.1146070, 91.7802036 26.1150129, 91.7801177 26.1151574, 91.7800534 26.1153309, 91.7799514 26.1156150, 91.7798710 26.1157306)"
508665620,4926424392,6102720055,215.27379959689347,1,1,1,2,2,"LINESTRING(91.7795769 26.1159286, 91.7797315 26.1159474, 91.7798227 26.1159474, 91.7799032 26.1159329, 91.7800158 26.1158800, 91.7803377 26.1157403, 91.7807454 26.1156584, 91.7812282 26.1155765, 91.7813447 26.1152042)"
508665633,4978922501,4978922499,67.84798809040936,1,1,1,2,2,"LINESTRING(91.7810390 26.1182667, 91.7809761 26.1180378, 91.7809921 26.1177970, 91.7810002 26.1176647)"
508665645,4978922621,2666919782,45.06737576270722,1,1,1,2,2,"LINESTRING(91.7808044 26.1163231, 91.7803536 26.1163153)"
508665657,4978922503,4978922502,75.1547133101442,1,1,1,2,2,"LINESTRING(91.7812797 26.1159594, 91.7805308 26.1160196)"
508665668,4978922293,2666919783,126.77372625342197,1,1,1,2,2,"LINESTRING(91.7812711 26.1174936, 91.7809600 26.1173876, 91.7810082 26.1171564, 91.7806274 26.1171227, 91.7804074 26.1170504, 91.7803755 26.1170083)"
508665668,2666919783,4978922621,112.02619551399417,1,1,1,2,2,"LINESTRING(91.7803755 26.1170083, 91.7806971 26.1169734, 91.7808044 26.1169348, 91.7808044 26.1165206, 91.7808044 26.1163231)"
508665668,4978922621,4978922503,80.12947689568765,1,1,1,2,2,"LINESTRING(91.7808044 26.1163231, 91.7811477 26.1163327, 91.7812282 26.1162749, 91.7812797 26.1159594)"
508665668,4978922503,6102720054,87.51440702668856,1,1,1,2,2,"LINESTRING(91.7812797 26.1159594, 91.7812872 26.1159137, 91.7813247 26.1157114, 91.7813945 26.1156150, 91.7815715 26.1156006, 91.7816734 26.1155765, 91.7817546 26.1154277)"
508665681,4978922294,4978922499,179.2881852664304,1,1,1,2,2,"LINESTRING(91.7792079 26.1176668, 91.7805898 26.1176381, 91.7810002 26.1176647)"
508665681,4978922499,4978922293,33.977600492764694,1,1,1,2,2,"LINESTRING(91.7810002 26.1176647, 91.7810351 26.1176670, 91.7812711 26.1174936)"
508665681,4978922293,2319238624,89.76393079173943,1,1,1,2,2,"LINESTRING(91.7812711 26.1174936, 91.7814481 26.1175321, 91.7821528 26.1176456)"
508665714,4978922171,4978922170,57.72936962790615,1,1,1,2,2,"LINESTRING(91.7805383 26.1197762, 91.7811155 26.1197574)"
508665726,4978913025,4978922295,50.96367875973458,1,1,1,2,2,"LINESTRING(91.7818772 26.1192761, 91.7823869 26.1192637)"
508665761,4978933145,4978922296,94.42190258422468,1,1,1,2,2,"LINESTRING(91.7805469 26.1194395, 91.7811692 26.1194058, 91.7812040 26.1193311, 91.7813033 26.1193239, 91.7813006 26.1192059)"
508665773,4978922813,4978923652,58.90482207490662,1,1,1,2,2,"LINESTRING(91.7803538 26.1194395, 91.7804021 26.1192131, 91.7804074 26.1189145)"
508665796,4978923654,4978922300,228.9348263926904,1,1,1,2,2,"LINESTRING(91.7791786 26.1185255, 91.7797530 26.1185195, 91.7802679 26.1185484, 91.7810887 26.1185388, 91.7811423 26.1188759)"
508665808,2283874674,4978922501,196.33915977486373,1,1,1,2,2,"LINESTRING(91.7827256 26.1184869, 91.7827115 26.1184232, 91.7826470 26.1184015, 91.7821187 26.1184689, 91.7820114 26.1184761, 91.7820061 26.1182835, 91.7817271 26.1182835, 91.7810569 26.1182672, 91.7810390 26.1182667)"
508665808,4978922501,4978923655,188.85868351393543,1,1,1,2,2,"LINESTRING(91.7810390 26.1182667, 91.7805415 26.1182546, 91.7791502 26.1182206)"
508665820,6016305577,4978924508,113.97680573861147,1,1,1,2,2,"LINESTRING(91.7745052 26.1113607, 91.7744980 26.1114510, 91.7744422 26.1123830)"
508665829,6016305574,6016305573,553.0116448688547,1,1,1,2,2,"LINESTRING(91.7772103 26.1113487, 91.7772044 26.1114688, 91.7771351 26.1126431, 91.7772639 26.1135101, 91.7773175 26.1137124, 91.7774570 26.1137317, 91.7776394 26.1136257, 91.7776608 26.1133174, 91.7776716 26.1119976, 91.7777288 26.1114405, 91.7777413 26.1113623)"
508665842,6016305581,4978922817,84.46146103600587,1,1,1,2,2,"LINESTRING(91.7716359 26.1114054, 91.7716367 26.1114470, 91.7717063 26.1121614)"
508665853,6016305582,4978923667,132.14202744930526,1,1,1,2,2,"LINESTRING(91.7703860 26.1114349, 91.7703918 26.1114815, 91.7705369 26.1126142)"
508665855,6016307887,6016307886,183.06565244434816,1,1,1,2,2,"LINESTRING(91.7682331 26.1114857, 91.7682344 26.1116186, 91.7682826 26.1129744, 91.7683097 26.1131276)"
508665856,6016307888,4978923670,104.38653434230834,1,1,1,2,2,"LINESTRING(91.7668133 26.1115193, 91.7668118 26.1115547, 91.7668120 26.1124570)"
508665857,4978924526,4978924264,232.9938587132399,1,1,1,2,2,"LINESTRING(91.7684722 26.1168747, 91.7682946 26.1158896, 91.7679781 26.1159329, 91.7678976 26.1151285)"
508665858,5234601646,4978924527,187.98071465405735,1,1,1,2,2,"LINESTRING(91.7669999 26.1173634, 91.7668408 26.1170697, 91.7667228 26.1166217, 91.7667228 26.1164483, 91.7675167 26.1162990)"
508665859,4978924269,4978924529,175.72031654721326,1,1,1,2,2,"LINESTRING(91.7655618 26.1161586, 91.7672968 26.1159040)"
508665860,4978924374,4978924871,385.6920613948479,1,1,1,2,2,"LINESTRING(91.7692168 26.1167202, 91.7690939 26.1158125, 91.7687184 26.1158222, 91.7685789 26.1150033, 91.7688149 26.1149648, 91.7687774 26.1145602, 91.7679298 26.1146180)"
508665861,4978924533,4978924532,73.40515535245326,1,1,1,2,2,"LINESTRING(91.7711309 26.1129560, 91.7712128 26.1136113)"
508665862,4978913909,4890808073,104.84742383694204,1,1,1,2,2,"LINESTRING(91.7699575 26.1141845, 91.7695579 26.1142591, 91.7691261 26.1142904, 91.7691046 26.1141050)"
508665863,4978924377,4978913909,197.02267778556285,1,1,1,2,2,"LINESTRING(91.7705082 26.1156171, 91.7701721 26.1156391, 91.7699575 26.1141845)"
508665863,4978913909,4978924376,74.14036367365772,1,1,1,2,2,"LINESTRING(91.7699575 26.1141845, 91.7703438 26.1140978, 91.7706791 26.1141650)"
508665868,4978924379,4978924533,154.1215316319033,1,1,1,2,2,"LINESTRING(91.7726692 26.1128616, 91.7711309 26.1129560)"
508665868,4978924533,4978924376,186.5869950512611,1,1,1,2,2,"LINESTRING(91.7711309 26.1129560, 91.7705798 26.1129899, 91.7705691 26.1131344, 91.7706791 26.1141650)"
508665868,4978924376,4978924377,187.91215579191157,1,1,1,2,2,"LINESTRING(91.7706791 26.1141650, 91.7708158 26.1154465, 91.7704940 26.1155139, 91.7705082 26.1156171)"
508665868,4978924377,1364588703,58.39281659951926,1,1,1,2,2,"LINESTRING(91.7705082 26.1156171, 91.7705798 26.1161377)"
508665874,4890808075,4978924867,110.08272525306353,1,1,1,2,2,"LINESTRING(91.7698100 26.1130019, 91.7698502 26.1135920, 91.7694157 26.1136691)"
508665875,6016305584,4978924381,109.13494885676982,1,1,1,2,2,"LINESTRING(91.7684453 26.1131112, 91.7684501 26.1131416, 91.7685869 26.1140833)"
508665876,6016307885,4978924868,86.10294230588748,1,1,1,2,2,"LINESTRING(91.7681687 26.1131416, 91.7681888 26.1131918, 91.7682436 26.1134884, 91.7682973 26.1139051)"
508665877,6016305583,4978924539,144.00737337697186,1,1,1,2,2,"LINESTRING(91.7675950 26.1131714, 91.7675977 26.1132290, 91.7676723 26.1141074, 91.7678761 26.1142519, 91.7679191 26.1143675)"
508665878,4978924385,4978924871,275.94189054058654,1,1,1,2,2,"LINESTRING(91.7651872 26.1148968, 91.7660737 26.1148299, 91.7679298 26.1146180)"
508665879,6016307891,4978924541,76.91331664080134,1,1,1,2,2,"LINESTRING(91.7615689 26.1116472, 91.7615758 26.1116866, 91.7615998 26.1118820, 91.7615622 26.1119687, 91.7614657 26.1120410, 91.7613906 26.1121325, 91.7613906 26.1122674)"
508665887,4978924389,4978924388,172.83247964499748,1,1,1,2,2,"LINESTRING(91.7634117 26.1135045, 91.7636114 26.1150467)"
508665898,4978924390,4978924544,183.04486649277254,1,1,1,2,2,"LINESTRING(91.7630158 26.1135254, 91.7630213 26.1138762, 91.7631125 26.1151671)"
508665916,4978913915,4978924545,325.26739458049,1,1,1,2,2,"LINESTRING(91.7622465 26.1121268, 91.7647326 26.1121421, 91.7655005 26.1121379)"
508665929,4978924395,2319238568,328.0594481966584,1,1,1,2,2,"LINESTRING(91.7622864 26.1127009, 91.7628068 26.1126383, 91.7630857 26.1126575, 91.7636383 26.1126816, 91.7643303 26.1126623, 91.7643195 26.1128213, 91.7653736 26.1128381)"
508665939,4978913913,4978924400,134.6763944961982,1,1,1,2,2,"LINESTRING(91.7624205 26.1146758, 91.7623776 26.1144446, 91.7623293 26.1140303, 91.7622650 26.1140062, 91.7622489 26.1135101)"
508665939,4978924400,4978924395,90.2026704191666,1,1,1,2,2,"LINESTRING(91.7622489 26.1135101, 91.7622864 26.1129995, 91.7622864 26.1127009)"
508665939,4978924395,4978913915,64.39659900486201,1,1,1,2,2,"LINESTRING(91.7622864 26.1127009, 91.7622435 26.1124889, 91.7622328 26.1122288, 91.7622465 26.1121268)"
508665939,4978913915,6016307889,56.74000199740945,1,1,1,2,2,"LINESTRING(91.7622465 26.1121268, 91.7622757 26.1119109, 91.7623401 26.1117134, 91.7623534 26.1116278)"
508665952,4978924589,4978926470,97.36298439889242,1,1,1,2,2,"LINESTRING(91.7597598 26.1122674, 91.7595291 26.1123155, 91.7594594 26.1123011, 91.7594111 26.1119398, 91.7593990 26.1117062)"
508665969,4978926474,4978924589,151.83791642814268,1,1,1,2,2,"LINESTRING(91.7599910 26.1136155, 91.7597598 26.1122674)"
508665969,4978924589,6016307890,98.38954090066485,1,1,1,2,2,"LINESTRING(91.7597598 26.1122674, 91.7600602 26.1121855, 91.7601514 26.1121373, 91.7602962 26.1119302, 91.7603578 26.1117341, 91.7603712 26.1116767)"
508665984,4978924590,4978924398,136.48725299146264,1,1,1,2,2,"LINESTRING(91.7595063 26.1136632, 91.7594004 26.1124408)"
508665985,4978924402,4978924389,161.65816856774967,1,1,1,2,2,"LINESTRING(91.7650253 26.1134078, 91.7643893 26.1134378, 91.7634117 26.1135045)"
508665985,4978924389,4978924390,39.64804981380444,1,1,1,2,2,"LINESTRING(91.7634117 26.1135045, 91.7631876 26.1135197, 91.7630158 26.1135254)"
508665985,4978924390,4978924400,76.74614274029298,1,1,1,2,2,"LINESTRING(91.7630158 26.1135254, 91.7627478 26.1135342, 91.7622489 26.1135101)"
508665985,4978924400,4978926474,226.1086080847228,1,1,1,2,2,"LINESTRING(91.7622489 26.1135101, 91.7615944 26.1135197, 91.7604250 26.1135727, 91.7599910 26.1136155)"
508665985,4978926474,4978924590,48.73865463790786,1,1,1,2,2,"LINESTRING(91.7599910 26.1136155, 91.7595063 26.1136632)"
508665985,4978924590,4978924591,62.143502545843624,1,1,1,2,2,"LINESTRING(91.7595063 26.1136632, 91.7588883 26.1137241)"
508665986,4978924594,4978924593,126.06019674357532,1,1,1,2,2,"LINESTRING(91.7651221 26.1144820, 91.7643678 26.1148251, 91.7639869 26.1149744)"
508665987,4978924405,4978926478,229.29610870340935,1,1,1,2,2,"LINESTRING(91.7653359 26.1157731, 91.7650545 26.1158908, 91.7648359 26.1159582, 91.7644041 26.1159895, 91.7642015 26.1159920, 91.7631121 26.1162121)"
508665988,4978926480,4978924596,159.20643001139842,1,1,1,2,2,"LINESTRING(91.7654005 26.1159299, 91.7650169 26.1161112, 91.7652422 26.1171323)"
508665989,4978920630,4978926481,96.15107518517543,1,1,1,2,2,"LINESTRING(91.7657026 26.1180686, 91.7654782 26.1174117, 91.7654407 26.1172383)"
508665990,4978920631,4978926482,210.68913798125143,1,1,1,2,2,"LINESTRING(91.7645535 26.1182296, 91.7640781 26.1163857)"
508665991,4978927371,4978920631,53.328790653446404,1,1,1,2,2,"LINESTRING(91.7641300 26.1184850, 91.7642873 26.1183943, 91.7643517 26.1182883, 91.7645535 26.1182296)"
508665991,4978920631,4978927490,152.52256019891166,1,1,1,2,2,"LINESTRING(91.7645535 26.1182296, 91.7650974 26.1180716, 91.7648345 26.1172479)"
508665992,4978927373,4978927371,36.48593993649922,1,1,1,2,2,"LINESTRING(91.7642157 26.1188036, 91.7641300 26.1184850)"
508665992,4978927371,4978927372,101.9596044571098,1,1,1,2,2,"LINESTRING(91.7641300 26.1184850, 91.7638904 26.1175947)"
508665993,4978927375,5498534452,179.60732035276283,1,1,1,2,2,"LINESTRING(91.7969191 26.1231723, 91.7981368 26.1235720, 91.7981207 26.1236732, 91.7984888 26.1237794)"
508665993,5498534452,5789580658,6.709019819762034,1,1,1,2,2,"LINESTRING(91.7984888 26.1237794, 91.7985532 26.1237964)"
508665996,4978927496,4978927505,39.22251957939388,1,1,1,2,2,"LINESTRING(91.7899921 26.1226420, 91.7899775 26.1229941)"
508665996,4978927505,4978920633,240.1635995317696,1,1,1,2,2,"LINESTRING(91.7899775 26.1229941, 91.7899615 26.1232349, 91.7918014 26.1233023, 91.7918336 26.1232493, 91.7917639 26.1230567)"
508665997,4978927379,4978927378,125.8490326137287,1,1,1,2,2,"LINESTRING(91.7881815 26.1241929, 91.7887545 26.1242030, 91.7888188 26.1241596, 91.7888778 26.1237165, 91.7887866 26.1236636)"
508665998,4978927385,4213420884,155.39049588578817,1,1,1,2,2,"LINESTRING(91.7894572 26.1225943, 91.7893714 26.1226425, 91.7892855 26.1226810, 91.7893016 26.1231241, 91.7887706 26.1231000, 91.7887660 26.1228019)"
508665999,4978927382,4213421996,94.72633490477924,1,1,1,2,2,"LINESTRING(91.7896463 26.1226112, 91.7896315 26.1232337, 91.7895189 26.1234384)"
508666000,4978927388,5445029010,4.034697252665633,1,1,1,2,2,"LINESTRING(91.7904141 26.1206230, 91.7904121 26.1206592)"
508666000,5445029010,4978927496,249.21003605706932,1,1,1,2,2,"LINESTRING(91.7904121 26.1206592, 91.7903048 26.1225799, 91.7902136 26.1226617, 91.7899921 26.1226420)"
508666000,4978927496,4978927382,34.73168037357929,1,1,1,2,2,"LINESTRING(91.7899921 26.1226420, 91.7896463 26.1226112)"
508666000,4978927382,4978927385,18.99357829757213,1,1,1,2,2,"LINESTRING(91.7896463 26.1226112, 91.7894572 26.1225943)"
508666000,4978927385,6340536403,229.602191507591,1,1,1,2,2,"LINESTRING(91.7894572 26.1225943, 91.7894679 26.1223535, 91.7895484 26.1222523, 91.7895859 26.1218478, 91.7895216 26.1218189, 91.7895694 26.1205929)"
508666000,6340536403,4978927383,6.471709102263181,1,1,1,2,2,"LINESTRING(91.7895694 26.1205929, 91.7895717 26.1205348)"
508666001,4978927508,4978920633,17.229542545350544,1,1,1,2,2,"LINESTRING(91.7917800 26.1229026, 91.7917639 26.1230567)"
508666001,4978920633,4978927505,178.74300014841856,1,1,1,2,2,"LINESTRING(91.7917639 26.1230567, 91.7914098 26.1230278, 91.7902780 26.1229989, 91.7899775 26.1229941)"
508666003,4978927403,4978927508,283.7865878509815,1,1,1,2,2,"LINESTRING(91.7910476 26.1209291, 91.7909539 26.1220838, 91.7916244 26.1221271, 91.7917800 26.1229026)"
508666003,4978927508,4978927401,256.3919002254767,1,1,1,2,2,"LINESTRING(91.7917800 26.1229026, 91.7920470 26.1228934, 91.7927670 26.1228688, 91.7927993 26.1242849)"
508666007,4978920635,4892938989,130.4390767721261,1,1,1,2,2,"LINESTRING(91.7918980 26.1218140, 91.7932016 26.1217586)"
508666007,4892938989,4301773290,188.2069155184367,1,1,1,2,2,"LINESTRING(91.7932016 26.1217586, 91.7942530 26.1217514, 91.7942744 26.1213661, 91.7942657 26.1210053)"
508666007,4301773290,1347682305,2.9113607672587647,1,1,1,2,2,"LINESTRING(91.7942657 26.1210053, 91.7942711 26.1209796)"
508666008,5789291251,4978927511,211.24773455037388,1,1,1,2,2,"LINESTRING(91.7911506 26.1281577, 91.7906964 26.1281620, 91.7899711 26.1281659, 91.7890385 26.1282140)"
508666009,4978927514,4978927513,202.43254768243622,1,1,1,2,2,"LINESTRING(91.7898166 26.1289133, 91.7898756 26.1286966, 91.7908949 26.1286918, 91.7909539 26.1293700)"
508666010,5789291455,4978927515,43.820315250334104,1,1,1,2,2,"LINESTRING(91.7878050 26.1261220, 91.7877917 26.1262159, 91.7877835 26.1265148)"
508666011,5789291456,4978928423,94.19280768208945,1,1,1,2,2,"LINESTRING(91.7873623 26.1261157, 91.7873579 26.1263006, 91.7873444 26.1269617)"
508666012,4978928430,4978928306,283.2484917576069,1,1,1,2,2,"LINESTRING(91.7880517 26.1264570, 91.7879597 26.1273133, 91.7879337 26.1275552, 91.7885452 26.1276515, 91.7885774 26.1280705, 91.7886364 26.1281476, 91.7888296 26.1281813, 91.7890441 26.1281620)"
508666013,4978927511,4978928306,5.815574101609224,1,1,1,2,2,"LINESTRING(91.7890385 26.1282140, 91.7890441 26.1281620)"
508666013,4978928306,4978928430,252.10921611499907,1,1,1,2,2,"LINESTRING(91.7890441 26.1281620, 91.7890066 26.1279164, 91.7889315 26.1277478, 91.7889583 26.1275166, 91.7888886 26.1271939, 91.7887437 26.1269146, 91.7886847 26.1265245, 91.7880517 26.1264570)"
508666014,5789291454,4978928308,88.99900970610827,1,1,1,2,2,"LINESTRING(91.7875484 26.1290571, 91.7875581 26.1289010, 91.7875850 26.1282583)"
508666015,5498537842,5789291461,141.8241466770241,1,1,1,2,2,"LINESTRING(91.7868449 26.1290213, 91.7868500 26.1289082, 91.7868367 26.1287472, 91.7868447 26.1284678, 91.7868394 26.1280175, 91.7865409 26.1279883)"
508666015,5789291461,5498537841,6.8270236849290145,1,1,1,2,2,"LINESTRING(91.7865409 26.1279883, 91.7864730 26.1279816)"
508666016,4978927267,4978928371,77.79533804544856,1,1,1,2,2,"LINESTRING(91.7825893 26.1203356, 91.7826229 26.1210338)"
508666017,5498624656,4978928372,112.24819157672749,1,1,1,2,2,"LINESTRING(91.7831896 26.1203055, 91.7831755 26.1208218, 91.7831486 26.1213131)"
508666018,4978928373,4978928312,98.56849842682257,1,1,1,2,2,"LINESTRING(91.7855013 26.1232915, 91.7854553 26.1224980, 91.7854017 26.1224209)"
508666019,4978928314,4978928313,62.65622582097831,1,1,1,2,2,"LINESTRING(91.7862476 26.1220876, 91.7856216 26.1221175)"
508666020,4978928460,4978928314,135.63731309887964,1,1,1,2,2,"LINESTRING(91.7860610 26.1231546, 91.7860293 26.1227388, 91.7860991 26.1226906, 91.7862385 26.1226666, 91.7862922 26.1225943, 91.7862476 26.1220876)"
508666020,4978928314,4978927518,25.169189184834018,1,1,1,2,2,"LINESTRING(91.7862476 26.1220876, 91.7862278 26.1218622)"
508666021,4978928464,4978928461,59.97527827303954,1,1,1,2,2,"LINESTRING(91.7865299 26.1205861, 91.7859310 26.1206195)"
508666022,5504616617,6160742107,116.2936081428848,1,1,1,2,2,"LINESTRING(91.7846102 26.1235095, 91.7845648 26.1231097, 91.7845361 26.1224674)"
508666022,6160742107,4978928921,348.32989105658675,1,1,1,2,2,"LINESTRING(91.7845361 26.1224674, 91.7845327 26.1223920, 91.7850539 26.1223629, 91.7850487 26.1218285, 91.7850423 26.1216358, 91.7871030 26.1214706)"
508666024,4978928773,4978928772,55.70305233461089,1,1,1,2,2,"LINESTRING(91.7840287 26.1222330, 91.7845756 26.1221367)"
508666025,5789607089,4978928491,74.84551906345177,1,1,1,2,2,"LINESTRING(91.7842456 26.1202751, 91.7842501 26.1204177, 91.7842698 26.1209471)"
508666033,4978928927,4978928925,193.61036438192212,1,1,1,2,2,"LINESTRING(91.7835602 26.1237663, 91.7834866 26.1228303, 91.7836475 26.1228014, 91.7836153 26.1226039, 91.7841093 26.1225071)"
508666038,4978928928,4978929090,74.41280339669956,1,1,1,2,2,"LINESTRING(91.7801124 26.1229411, 91.7800724 26.1222736)"
508666039,4978928788,4978929091,102.70685137467422,1,1,1,2,2,"LINESTRING(91.7796139 26.1232293, 91.7795652 26.1223077)"
508666040,1364588872,4978929092,113.3336001991625,1,1,1,2,2,"LINESTRING(91.7791022 26.1236588, 91.7800587 26.1236347, 91.7800534 26.1237936)"
508666041,4978929093,4978928788,53.08492313226269,1,1,1,2,2,"LINESTRING(91.7790851 26.1232739, 91.7796139 26.1232293)"
508666041,4978928788,4978929094,50.5763852600279,1,1,1,2,2,"LINESTRING(91.7796139 26.1232293, 91.7801177 26.1231867)"
508666041,4978929094,4978928789,25.759138829496816,1,1,1,2,2,"LINESTRING(91.7801177 26.1231867, 91.7803752 26.1231964)"
508666042,4978928790,4978928928,153.3271818418775,1,1,1,2,2,"LINESTRING(91.7816404 26.1228203, 91.7812175 26.1228448, 91.7801124 26.1229411)"
508666042,4978928928,4978929094,27.345039659457502,1,1,1,2,2,"LINESTRING(91.7801124 26.1229411, 91.7801177 26.1231867)"
508666045,5498625147,5504589787,411.48500192258433,1,1,1,2,2,"LINESTRING(91.7823721 26.1203465, 91.7823682 26.1206009, 91.7823654 26.1207881, 91.7823923 26.1212650, 91.7823923 26.1217129, 91.7824244 26.1221464, 91.7823064 26.1221753, 91.7822689 26.1222379, 91.7823440 26.1231193, 91.7823118 26.1233023, 91.7823708 26.1237527, 91.7824187 26.1239391)"
508666046,5498108163,4978928790,129.31460576355016,1,1,1,2,2,"LINESTRING(91.7816304 26.1239752, 91.7816681 26.1238899, 91.7816404 26.1228203)"
508666046,4978928790,4978929721,296.05848556085147,1,1,1,2,2,"LINESTRING(91.7816404 26.1228203, 91.7816251 26.1222331, 91.7817163 26.1221753, 91.7819148 26.1221656, 91.7818505 26.1207737, 91.7818227 26.1203741)"
508666047,4978928801,4978929723,81.6375672697987,1,1,1,2,2,"LINESTRING(91.7832413 26.1248798, 91.7831679 26.1241494)"
508666048,4978929102,4978929103,63.82002319338483,1,1,1,2,2,"LINESTRING(91.7859505 26.1237397, 91.7853373 26.1238996)"
508666048,4978929103,4978929101,69.63282264427289,1,1,1,2,2,"LINESTRING(91.7853373 26.1238996, 91.7846614 26.1240513)"
508666049,4978929724,4978929103,65.66899211912846,1,1,1,2,2,"LINESTRING(91.7854129 26.1244856, 91.7853373 26.1238996)"
508666050,4978928803,4978929724,57.93876502142909,1,1,1,2,2,"LINESTRING(91.7859918 26.1244583, 91.7854129 26.1244856)"
508666050,4978929724,4978928802,33.86874286361023,1,1,1,2,2,"LINESTRING(91.7854129 26.1244856, 91.7850745 26.1245016)"
508666052,4978928805,4978929102,33.08200062103041,1,1,1,2,2,"LINESTRING(91.7858743 26.1234505, 91.7859505 26.1237397)"
508666052,4978929102,4978928803,80.1676345530432,1,1,1,2,2,"LINESTRING(91.7859505 26.1237397, 91.7859596 26.1237743, 91.7859918 26.1244583)"
508666052,4978928803,5789291465,84.94577336464734,1,1,1,2,2,"LINESTRING(91.7859918 26.1244583, 91.7862600 26.1244342, 91.7864692 26.1245257, 91.7866556 26.1245288, 91.7868151 26.1245500)"
508666053,4978929111,4978928807,83.60661239472192,1,1,1,2,2,"LINESTRING(91.7814910 26.1250266, 91.7814132 26.1242788)"
508666053,4978928807,4978929723,176.21163013496948,1,1,1,2,2,"LINESTRING(91.7814132 26.1242788, 91.7815152 26.1242572, 91.7821294 26.1242078, 91.7830521 26.1241693, 91.7831679 26.1241494)"
508666053,4978929723,4978928805,281.65802276989416,1,1,1,2,2,"LINESTRING(91.7831679 26.1241494, 91.7833042 26.1241259, 91.7837977 26.1240200, 91.7850316 26.1236587, 91.7858743 26.1234505)"
508666053,4978928805,4213423789,112.65512708967196,1,1,1,2,2,"LINESTRING(91.7858743 26.1234505, 91.7865711 26.1232782, 91.7869742 26.1232491)"
508666054,4978929730,4978929110,78.0530955458667,1,1,1,2,2,"LINESTRING(91.7826659 26.1249119, 91.7827412 26.1256098)"
508666055,653997467,4978928801,366.19736787464524,1,1,1,2,2,"LINESTRING(91.7867804 26.1249480, 91.7865929 26.1249401, 91.7865695 26.1248733, 91.7856646 26.1248773, 91.7856216 26.1247858, 91.7838031 26.1248484, 91.7832413 26.1248798)"
508666055,4978928801,4978929730,57.61989596086967,1,1,1,2,2,"LINESTRING(91.7832413 26.1248798, 91.7826659 26.1249119)"
508666055,4978929730,4978929111,119.80029762002411,1,1,1,2,2,"LINESTRING(91.7826659 26.1249119, 91.7815608 26.1249736, 91.7814910 26.1250266)"
